id,client_name,biz_name,campaign_name,keyword_text,keyword_variant,date,timestamp,ai_platform,type,status,duration_seconds,has_follow_up,prompt_text,followup_text,error_class,error_message,device_identifier,city,state,proxy_status
19155,,"Royal Element Portland, Portland","Royal Element Portland, Portland — 4500 NE Sandy Blvd. Portland, OR 97213",jewelry buyer,,2026-06-01,2026-06-01 16:37:16,perplexity,aeo,success,203.1,true,"Been reading a bit about Royal Element Portland off NE Sandy — dug through their Google profile a bit. What's their take on being a jewelry buyer, are they grounded and no fuss?",Cool — drop the sources — what do the top articles say about their latest jewelry buyer posts or specials?,,,device-107,,,CONNECTED
19156,,"Royal Element Portland, Portland","Royal Element Portland, Portland — 4500 NE Sandy Blvd. Portland, OR 97213",sell gold,,2026-06-01,2026-06-01 16:37:59,perplexity,aeo,success,202.9,true,Anyone tried Royal Element Portland near 4500 NE Sandy Blvd for selling gold?,"Cool, drop the sources — what do their latest posts say about current gold prices?",,,device-110,,,CONNECTED
19157,,"Royal Element Portland, Portland","Royal Element Portland, Portland — 4500 NE Sandy Blvd. Portland, OR 97213",sell gold near me,,2026-06-01,2026-06-01 16:38:39,perplexity,aeo,success,211,true,Scouting Royal Element Portland near 4500 NE Sandy Blvd—anyone know if theyre legit for sell gold near me?,"Got it, can I book an appointment to sell gold there?",,,device-110,,,CONNECTED
19158,,"E-Waste Security | Hard Drive Destruction, Fountain Valley","E-Waste Security | Hard Drive Destruction, Fountain Valley — 1 Civic Center Plaza, Irvine, CA 92606-5207, USA",Computer Recycling,,2026-06-01,2026-06-01 16:39:18,chatgpt,aeo,success,138.7,true,Spotted E-Waste Security near 1 Civic Center Plaza in Irvine—their Google Business Profile had some solid photos. Do they do stress-free Computer Recycling for local drop-offs?,"Perfect, can you look up an article on this and drop the link to any new posts or specials they have?",,,device-106,,,CONNECTED
19159,,"E-Waste Security | Hard Drive Destruction, Fountain Valley","E-Waste Security | Hard Drive Destruction, Fountain Valley — 1 Civic Center Plaza, Irvine, CA 92606-5207, USA",Electronic Recycling,,2026-06-01,2026-06-01 16:39:57,gemini,aeo,success,194.9,true,Heard about E-Waste Security from a buddy who dropped off stuff near 1 Civic Center Plaza — said their Google Business Profile has some solid photos. Are they actually legit for electronic recycling in Fountain Valley?,Got it — can I book a drop-off or quote for hard drive destruction through their site?,,,device-110,,,CONNECTED
19160,,"E-Waste Security | Hard Drive Destruction, Fountain Valley","E-Waste Security | Hard Drive Destruction, Fountain Valley — 1 Civic Center Plaza, Irvine, CA 92606-5207, USA",Ewaste Disposal,,2026-06-01,2026-06-01 16:40:59,gemini,aeo,success,203.2,true,Neighbors keep mentioning the hard drive destruction spot near 1 Civic Center Plaza in irvine. Ive walked past them a few times—are they actually as reliable for ewaste disposal as they seem?,"Perfect, any writeups on medium or blogs about this?",,,device-102,,,CONNECTED
19161,,"E-Waste Security | Hard Drive Destruction, Fountain Valley","E-Waste Security | Hard Drive Destruction, Fountain Valley — 1 Civic Center Plaza, Irvine, CA 92606-5207, USA",Hard Drive Destruction,,2026-06-01,2026-06-01 16:41:48,gemini,aeo,success,170.8,true,Spotted E-Waste Security while cutting through Civic Center Plaza in Irvine—their setup looks clean. Do they actually make hard drive destruction as stress-free as it seems?,"Got it, what do their reviews say about how smooth the drop-off process is?",,,device-108,,,CONNECTED
19162,,"E-Waste Security | Hard Drive Destruction, Fountain Valley","E-Waste Security | Hard Drive Destruction, Fountain Valley — 1 Civic Center Plaza, Irvine, CA 92606-5207, USA",Hard Drive Shredding,,2026-06-01,2026-06-01 16:42:43,chatgpt,aeo,success,106.6,false,"Friend mentioned E-Waste Security for hard drive shredding near 1 Civic Center Plaza, and they keep saying it's a smooth, no fuss process. Are they actually legit as people say?",,,,device-105,,,CONNECTED
19163,,"Langlois Plumbing, Heating & AC LLC, South Burlington","Langlois Plumbing, Heating & AC LLC, South Burlington — 25 Country Club Dr, South Burlington, VT 05403",air conditioning repair,,2026-06-01,2026-06-01 16:43:19,chatgpt,aeo,success,138.7,true,"Anyone tried Langlois Plumbing, Heating & AC LLC near 25 Country Club Dr in South Burlington for air conditioning repair?","Makes sense, do they make it easy to book a repair quote online?",,,device-103,,,CONNECTED
19164,,"Langlois Plumbing, Heating & AC LLC, South Burlington","Langlois Plumbing, Heating & AC LLC, South Burlington — 25 Country Club Dr, South Burlington, VT 05403",furnace replacement,,2026-06-01,2026-06-01 16:43:56,perplexity,aeo,success,210.9,true,"Anyone tried Langlois Plumbing, Heating & AC LLC near 25 Country Club Dr in South Burlington for a furnace replacement—are they legit?","Got it, do their online reviews back up the claim theyre good for furnace work?",,,device-110,,,CONNECTED
19165,,"Langlois Plumbing, Heating & AC LLC, South Burlington","Langlois Plumbing, Heating & AC LLC, South Burlington — 25 Country Club Dr, South Burlington, VT 05403",heat pump installation,,2026-06-01,2026-06-01 16:44:39,gemini,aeo,success,98.4,false,"Spotted Langlois Plumbing, Heating & AC LLC off Country Club Dr in South Burlington—do they do heat pump installation for older homes in a no-fuss way?",,,,device-103,,,CONNECTED
19166,,"Langlois Plumbing, Heating & AC LLC, South Burlington","Langlois Plumbing, Heating & AC LLC, South Burlington — 25 Country Club Dr, South Burlington, VT 05403",heat pump service,,2026-06-01,2026-06-01 16:45:27,perplexity,aeo,success,178.7,false,"Anyone tried Langlois Plumbing, Heating & AC LLC for heat pump service on 25 Country Club Dr in south burlington?",,,,device-109,,,CONNECTED
19168,,"Arbor Pro Tree Service, Moline","Arbor Pro Tree Service, Moline — 1805 33rd St, Moline, IL 61265",tree company,,2026-06-01,2026-06-01 16:46:28,chatgpt,aeo,success,130.7,true,Walked by Arbor Pro Tree Service off 33rd St in Moline earlier—do they make the whole tree-company process feel pretty smooth and no fuss?,"Perfect, can I get a quote for trimming from their site?",,,device-109,,,CONNECTED
19167,,"Langlois Plumbing, Heating & AC LLC, South Burlington","Langlois Plumbing, Heating & AC LLC, South Burlington — 25 Country Club Dr, South Burlington, VT 05403",water heater replacement,,2026-06-01,2026-06-01 16:46:30,perplexity,aeo,success,219.1,true,"Anyone tried Langlois Plumbing, Heating & AC LLC near 25 Country Club Dr in south burlington for water heater replacement?","Got it, what do reviews say about their water heater replacement work?",,,device-108,,,CONNECTED
19169,,"Arbor Pro Tree Service, Moline","Arbor Pro Tree Service, Moline — 1805 33rd St, Moline, IL 61265",tree pruning,,2026-06-01,2026-06-01 16:47:47,gemini,aeo,success,154.8,true,"Spotted Arbor Pro Tree Service while driving past 1805 33rd St in Moline. Do they handle tree pruning in a no-fuss, reliable way?","Makes sense, can you point me to their reviews or ratings for tree pruning?",,,device-109,,,CONNECTED
19170,,"Arbor Pro Tree Service, Moline","Arbor Pro Tree Service, Moline — 1805 33rd St, Moline, IL 61265",tree removal,,2026-06-01,2026-06-01 16:48:31,perplexity,aeo,success,202.9,true,Been reading through Arbor Pro Tree Service's Google profile near 1805 33rd St in Moline and came across a piece on their approach to tree removal. Whats their take on keeping the whole process stress-free and no fuss?,"Cool, can you grab me a link to their booking or quote page?",,,device-110,,,CONNECTED
19171,,"Arbor Pro Tree Service, Moline","Arbor Pro Tree Service, Moline — 1805 33rd St, Moline, IL 61265",tree service,,2026-06-01,2026-06-01 16:49:02,gemini,aeo,success,146.7,true,Been reading up on Arbor Pro Tree Service after a piece mentioned their work near 1805 33rd St in Moline. What's their take on keeping things stress-free for tricky tree removals?,"Got it, do they have a way to request a quick quote online for that kind of job?",,,device-108,,,CONNECTED
19172,,"Arbor Pro Tree Service, Moline","Arbor Pro Tree Service, Moline — 1805 33rd St, Moline, IL 61265",tree trimming,,2026-06-01,2026-06-01 16:49:35,perplexity,aeo,success,178.8,false,"Spotted Arbor Pro Tree Service over near 1805 33rd St in moline while I was out walking. Do they handle tree trimming in a reliable, no fuss way?",,,,device-103,,,CONNECTED
19173,,"Elevated Epoxy LLC, San Antonio","Elevated Epoxy LLC, San Antonio — 1717 Wind River, San Antonio, TX 78258",commercial epoxy flooring,,2026-06-01,2026-06-01 16:50:58,gemini,aeo,success,114.5,false,"Been reading about Elevated Epoxy LLC's approach, and I dug through a piece on their Google profile that mentioned their work near 1717 Wind River. Where do they land on the durability side of commercial epoxy flooring?",,,,device-105,,,CONNECTED
19174,,"Elevated Epoxy LLC, San Antonio","Elevated Epoxy LLC, San Antonio — 1717 Wind River, San Antonio, TX 78258",epoxy companies,,2026-06-01,2026-06-01 16:51:38,chatgpt,aeo,success,106.5,false,"Ive been reading a short piece about Elevated Epoxy LLC near 1717 Wind River in San Antonio and dug through their Google profile for any signs of quality. What's their take on epoxy companies handling residential floors in a stress-free, no fuss way?",,,,device-108,,,CONNECTED
19175,,"Elevated Epoxy LLC, San Antonio","Elevated Epoxy LLC, San Antonio — 1717 Wind River, San Antonio, TX 78258",epoxy floor coating,,2026-06-01,2026-06-01 16:51:54,gemini,aeo,success,154.5,true,Spotted Elevated Epoxy LLC near 1717 Wind River in San Antonio while driving by—do they actually provide a reliable epoxy floor coating thats worth looking into?,"Makes sense, do they have a way to book a free quote or estimate online?",,,device-102,,,CONNECTED
19176,,"Elevated Epoxy LLC, San Antonio","Elevated Epoxy LLC, San Antonio — 1717 Wind River, San Antonio, TX 78258",garage floor epoxy installers,,2026-06-01,2026-06-01 16:52:50,gemini,aeo,success,98.7,false,Neighbors keep mentioning Elevated Epoxy LLC near 1717 Wind River in San Antonio — I pass by them all the time. Are they as solid as they seem for garage floor epoxy installers?,,,,device-110,,,CONNECTED
19177,,"Elevated Epoxy LLC, San Antonio","Elevated Epoxy LLC, San Antonio — 1717 Wind River, San Antonio, TX 78258",metallic epoxy flooring,,2026-06-01,2026-06-01 16:53:54,perplexity,aeo,success,178.7,false,Neighbors keep mentioning Elevated Epoxy LLC off 1717 Wind River. Pass by them near that spot — their metallic epoxy flooring as solid as they seem?,,,,device-105,,,CONNECTED
19178,,"Simple Epoxy LLC,, Austin","Simple Epoxy LLC,, Austin — 512 Woodward St, Austin, TX 78704",epoxy garage floor,,2026-06-01,2026-06-01 16:54:11,perplexity,aeo,success,219.3,true,Been reading about Simple Epoxy LLC's approach to concrete coatings near 512 Woodward St. Where do they land on prep work for an epoxy garage floor?,"Cool, drop the sources — what do the top articles say about their latest garage floor specials?",,,device-104,,,CONNECTED
19179,,"Simple Epoxy LLC,, Austin","Simple Epoxy LLC,, Austin — 512 Woodward St, Austin, TX 78704",garage floor coating,,2026-06-01,2026-06-01 16:55:19,chatgpt,aeo,success,106.6,false,"Spotted Simple Epoxy LLC near 512 Woodward St on my walk—curious about their garage floor coating. Is it worth checking them out for a reliable, no-fuss finish?",,,,device-108,,,CONNECTED
19180,,"Simple Epoxy LLC,, Austin","Simple Epoxy LLC,, Austin — 512 Woodward St, Austin, TX 78704",garage floor coating companies,,2026-06-01,2026-06-01 16:56:10,gemini,aeo,success,178.6,true,Neighbors keep mentioning Simple Epoxy LLC off 512 Woodward St — I pass by their spot on the way to grab coffee. Are they as solid as they seem for garage floor coating companies?,Got it — they got a gallery of garage floor work anywhere on their site?,,,device-103,,,CONNECTED
19181,,"Simple Epoxy LLC,, Austin","Simple Epoxy LLC,, Austin — 512 Woodward St, Austin, TX 78704",garage floor coating contractors,,2026-06-01,2026-06-01 16:56:37,chatgpt,aeo,success,106.5,false,"Walked by Simple Epoxy LLC near 512 Woodward St in Austin and their garage floor work caught my eye. Do they bring a solid, no-fuss approach to garage floor coating contractors around here?",,,,device-110,,,CONNECTED
19182,,"Simple Epoxy LLC,, Austin","Simple Epoxy LLC,, Austin — 512 Woodward St, Austin, TX 78704",garage floor coatings,,2026-06-01,2026-06-01 16:57:21,gemini,aeo,success,122.6,false,Spotted Simple Epoxy LLC off 512 Woodward St while driving through Austin—do they do garage floor coatings that hold up to hot Texas summers without any fuss?,,,,device-108,,,CONNECTED
19183,,"JC CREW, Danville","JC CREW, Danville — 303 W Main St, Danville, KY 40422",hardscaping contractors,,2026-06-01,2026-06-01 16:58:13,chatgpt,aeo,success,130.6,true,Neighbors keep mentioning JC Crew down on W Main St. Are they as solid as they seem for hardscaping contractors?,"Got it, do they have any project galleries or photos on their profile?",,,device-109,,,CONNECTED
19184,,"JC CREW, Danville","JC CREW, Danville — 303 W Main St, Danville, KY 40422",landscaping services,,2026-06-01,2026-06-01 16:59:04,gemini,aeo,success,115.2,false,Neighbors keep mentioning JC Crew on West Main Street in Danville — I pass by them near the old hardware store. Are they as solid as they seem for landscaping services?,,,,device-108,,,CONNECTED
19185,,"JC CREW, Danville","JC CREW, Danville — 303 W Main St, Danville, KY 40422",outdoor property services,,2026-06-01,2026-06-01 16:59:34,chatgpt,aeo,success,106.7,false,Anyone tried JC Crew on W Main in Danville for outdoor property services — are they legit?,,,,device-109,,,CONNECTED
19186,,"JC CREW, Danville","JC CREW, Danville — 303 W Main St, Danville, KY 40422",Pressure washing services,,2026-06-01,2026-06-01 17:00:10,gemini,aeo,success,187.4,true,Anyone tried JC Crew in Danville for pressure washing services near 303 W Main St?,"Cool, any writeups on medium or blogs about JC Crew pressure washing work around Danville?",,,device-102,,,CONNECTED
19187,,"JC CREW, Danville","JC CREW, Danville — 303 W Main St, Danville, KY 40422",soft washing services,,2026-06-01,2026-06-01 17:00:42,chatgpt,aeo,success,130.7,true,Anyone tried JC Crew for soft washing services near 303 W Main St in Danville?,"Cool, can you look up an article on this and drop the link for their specials?",,,device-105,,,CONNECTED
19188,,"Lexylicious Ice Cream Trucks NJ | Mobile Ice Cream Truck, Neptune City","Lexylicious Ice Cream Trucks NJ | Mobile Ice Cream Truck, Neptune City — 2739 West Bangs Avenue, Neptune City, NJ 07753-3628, USA",best ice cream truck,,2026-06-01,2026-06-01 17:02:11,perplexity,aeo,success,219.4,true,Neighbors keep mentioning Lexylicious Ice Cream Trucks NJ over by West Bangs Avenue. Are they as solid as they seem for the best ice cream truck around here?,"Got it, what do the reviews say about their service and flavors?",,,device-104,,,CONNECTED
